"Название раздела";"GUID идентификатор группы элементов";"GUID идентификатор родительской группы элементов";"Заголовок раздела(title)";"Описание раздела(description)";"Ключевые слова раздела(keywords)";"Описание раздела";"Путь для раздела";"Порядок сортировки раздела";"GUID идентификатор элемента";"Название элемента";"Описание элемента";"Текст для элемента";"Метки";"Активность элемента";"Порядок сортировки элемента";"Путь к элементу";"Заголовок (title)";"Значение мета-тега description для страницы с элементом";"Значение мета-тега keywords для страницы с элементом";"Флаг индексации";"Дата";"Дата публикации";"Дата завершения публикации";"Файл изображения для элемента";"Файл малого изображения для элемента";"Ярлыки";"Идентификатор пользователя сайта";"Форматированное текстовое поле1-1";"Чек бокс1-1";"Форматированное текстовое поле2-1";"Чек бокс2-1";"Форматированное текстовое поле3-1";"Чек бокс3-1";"Адрес (youtube)";"Заголовок1-1";"Ссылка1-1";"Описание1-1";"Заголовок2-1";"Ссылка2-1";"Описание2-1";"Заголовок3-1";"Ссылка3-1";"Описание3-1";"Заголовок4-1";"Ссылка4-1";"Описание4-1";"Заголовок5-1";"Ссылка5-1";"Описание5-1";
;;;;;;;;;;"Салат из рыбных консервов с картошкой";;" Любая национальная кухня содержит достаточно много хитростей. Многие считают, что знание как приготовить салат из рыбных консервов с картошкой является известным для начинающей хозяйки. Так ли это – вопрос во многом не простой.<br> Мы же остановимся на самом простом из рецептов. Это блюдо сложно считать историческим. Но по своему вкусу ему нет равных. <br> Ознакомьтесь с нашей статьей и узнайте как правильно приготовить это вкусное блюдо, мы уверены что из нее вы узнаете о секретах готовки кое-что новое. По крайней мере, Вы точно будете уверены в том как приготовить салат из рыбных консервов с картошкой. ";;"1";"0";"salat-iz-rybnyh-konservov-s-kartoshkoj";"Узнай как приготовить салат из рыбных консервов с картошкой. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат из рыбных консервов с картошкой - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат с сайрой и рисом";;"Многие зрители программы "Все буде смачно" сомневаются в том как приготовить салат с сайрой и рисом. Впрочем, этот рецепт довольно простой. Русская кухня имеет достаточно много загадок. Считается, что знание как приготовить салат с сайрой и рисом является доступным для начинающей хозяйки. Это вопрос во многом неоднозначный.<br> Мы решили поделиться в этой статье одним из ярких рецептов. Это блюдо вряд ли можно называть историческим (хотя собственно почему?). Но по своему вкусу ему, пожалуй, нет достойных конкурентов. <br> Ознакомьтесь с нашей инструкцией и узнайте как правильно приготовить это вкусное блюдо, мы надеемся что из нее вы узнаете о секретах готовки кое-что новое. Как минимум, Вы точно будете уверены в том как приготовить салат с сайрой и рисом. Приятного чтения!";;"1";"0";"salat-s-sajroj-i-risom";"Узнай как приготовить салат с сайрой и рисом. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат с сайрой и рисом - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат с красной икрой";;"Как правило, молодые домохозяйки сомневаются в том как приготовить салат с красной икрой. Однако, этот рецепт не такой сложный как кажется. Русская кухня, как оказывается, несет в себе много загадок. Даже то, что писали о ней кулинарные эксперты, после внимательного прочтения является не так очевидно. Считается, что знание как приготовить салат с красной икрой присуще начинающей хозяйке. Это вопрос спорный.<br> Мы решили поделиться с вами одним из самых доступных рецептов. Этот рецепт нельзя называть выдающимся (хотя почему?). Но по своему вкусу ему, пожалуй, нет достойных соперников. <br> Ознакомьтесь с нашей инструкцией и узнайте как правильно приготовить это вкусное блюдо, мы думаем что из нее вы подчерпнете о секретах готовки кое-что новое. Как минимум, Вы точно узнаете как приготовить салат с красной икрой. ";;"1";"0";"salat-s-krasnoj-ikroj";"Узнай как приготовить салат с красной икрой. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат с красной икрой - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат мимоза";;"Как правило, молодые любители кулинарных программ не знают как приготовить салат мимоза. Между тем, ничего тяжелого в этом блюде на самом деле, нет. Привычная кухня содержит достаточно много секретов и даже тайн. Традиционно считается, что понимание как приготовить салат мимоза является простым для любой хозяйки. Это вопрос во многом риторический.<br> Мы поделимся в этой статье одним из самых ярких способов готовки этого блюда. Этот способ готовки вряд ли можно называть историческим (хотя собственно почему?). Но по своей яркости ему, пожалуй, сложно подобрать достойного конкурента в своем классе. <br> Ознакомьтесь с нашей статьей и будете знать как правильно приготовить это вкусное блюдо, мы уверены что наша статья окажется для вас полезной. Вы точно познакомитесь с тем как приготовить салат мимоза. Итак, устраивайтесь поудобнее, мы начинаем!";;"1";"0";"salat-mimoza";"Узнай как приготовить салат мимоза. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат мимоза - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат из трески";;"Довольно часто домохозяйки сомневаются в том как приготовить салат из трески. Между тем, этот рецепт не такой сложный как кажется. Традиционная кулинария, как оказывается, несет в себе много загадок. Довольно часто то, что написано о ней классиками, при детальном разборе оказывается не так очевидно. Многие считают, что понимание как приготовить салат из трески является простым для молодой домохозяйки. Честно говоря, это вопрос довольно спорный.<br> Мы же решили остановиться на самом ярком из рецептов. Это блюдо нельзя назвать выдающимся. Но по своей яркости ему нет достойных конкурентов. <br> Изучите нашу инструкцию и узнайте как правильно приготовить это вкуснейшее блюдо, мы уверены что наша статья будет полезной. Вы точно узнаете как приготовить салат из трески. Итак, устраивайтесь поудобнее, мы начинаем!";;"1";"0";"salat-iz-treski";"Узнай как приготовить салат из трески. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат из трески - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат с красной фасолью";;"Довольно часто юные домохозяйки не уверены как приготовить салат с красной фасолью. Впрочем, ничего тяжелого в этом вопросе на самом деле, нет. Привычная кухня содержит много загадок. Многие считают, что знание как приготовить салат с красной фасолью является простым для любой хозяйки. Честно говоря, это вопрос во многом риторический.<br> Мы решили поделиться одним из простых рецептов. Этот рецепт только с натяжкой можно назвать традиционным. Но по своей яркости ему, пожалуй, нет достойных соперников в своем классе. <br> Изучите нашу инструкцию и вы узнаете как правильно приготовить это вкуснейшее блюдо, мы думаем что из нее вы подчерпнете о популярном блюде что-то новое. Как минимум, Вы точно познакомитесь с тем как приготовить салат с красной фасолью. Итак, устраивайтесь поудобнее, мы начинаем!";;"1";"0";"salat-s-krasnoj-fasolju";"Узнай как приготовить салат с красной фасолью. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат с красной фасолью - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат из трески горячего копчения";;"Некоторые юные хозяйки сомневаются в том как приготовить салат из трески горячего копчения. Однако, ничего слишком нерешаемого в этом блюде на самом деле, нет. Любая национальная кухня содержит достаточно много секретов. Довольно часто то, что писали о ней кулинарные эксперты, при подробном знакомстве с предметом является не так очевидно. Многие считают, что понимание как приготовить салат из трески горячего копчения является простым для молодой хозяйки. Вынуждены признать, это вопрос во многом риторический.<br> Мы поделимся на этой странице одним из самых доступных способов готовки этого блюда. Этот способ готовки нельзя назвать выдающимся. Но по насыщенности вкусом ему, пожалуй, нет достойных конкурентов. <br> Читайте нашу инструкцию и будете знать как нужно готовить это вкусное блюдо, мы думаем что из нее вы узнаете для себя кое-что новое. Как минимум, Вы точно будете уверены в том как приготовить салат из трески горячего копчения. Желаем Вам приятного чтения!";;"1";"0";"salat-iz-treski-gorjachego-kopchenija";"Узнай как приготовить салат из трески горячего копчения. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат из трески горячего копчения - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат мимоза с консервой";;"Довольно часто молодые пользователи интернета не уверены как приготовить салат мимоза с консервой. Впрочем, ничего сложного в этом рецепте на самом деле, нет. Обыденная кулинария, как оказывается, несет в себе много секретов и даже тайн. Традиционно считается, что понимание как приготовить салат мимоза с консервой присуще любой начинающей домохозяйке. Скажем честно, это вопрос риторический.<br> Мы же решили остановиться на наиболее ярком из рецептов. Это блюдо нельзя называть выдающимся (хотя собственно почему?). Но по насыщенности вкусом ему сложно подобрать достойного конкурента в своем классе. <br> Ознакомьтесь с нашей статьей и будете знать как нужно готовить это вкуснейшее блюдо, мы уверены что наша статья будет полезной. Как минимум, Вы точно познакомитесь с тем как приготовить салат мимоза с консервой. Желаем Вам приятного чтения!";;"1";"0";"salat-mimoza-s-konservoj";"Узнай как приготовить салат мимоза с консервой. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат мимоза с консервой - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Рыбный салат";;"Многие юные хозяйки сомневаются в том как приготовить рыбный салат. Между тем, ничего нерешаемого в этом блюде нет. Обыденная кухня несет в себе достаточно много секретов и даже тайн. Традиционно считается, что понимание как приготовить рыбный салат присуще любой зрелой хозяйке. Так ли это – вопрос довольно не такой простой.<br> Мы поделимся на этой странице одним из самых ярких рецептов. Этот рецепт сложно назвать историческим. Но по своей яркости ему сложно выбрать сильного соперника. <br> Ознакомьтесь с нашей статьей и вы узнаете как нужно готовить это вкуснейшее блюдо, наша статья будет для вас интересной. Как минимум, Вы точно познакомитесь с тем как приготовить рыбный салат. Желаем Вам приятного чтения!";;"1";"0";"rybnyj-salat";"Узнай как приготовить рыбный салат. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Рыбный салат - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат мимоза с сайрой";;" Привычная кухня имеет достаточно много хитростей. Довольно часто то, что описано в классических трудах, после внимательного прочтения является иногда удивительным. Традиционно считается, что понимание как приготовить салат мимоза с сайрой присуще опытной хозяйке. Так ли это – вопрос во многом риторический.<br> Мы же остановимся на самом простом из рецептов. Этот рецепт сложно называть традиционным (хотя почему?). Но по своему вкусу ему нет равных в своем классе. <br> Прочитайте нашу статью и будете знать как правильно приготовить это вкуснейшее блюдо, мы думаем что из нее вы узнаете кое-что новое. Вы точно будете уверены в том как приготовить салат мимоза с сайрой. Приятного чтения!";;"1";"0";"salat-mimoza-s-sajroj";"Узнай как приготовить салат мимоза с сайрой. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат мимоза с сайрой - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат с шампиньонами";;"Многие молодые хозяйки не уверены как приготовить салат с шампиньонами. Впрочем, ничего сложного в этом вопросе нет. Русская кухня несет в себе много хитростей. Довольно часто то, что писали о ней кулинарные знатоки, после пристального изучения оказывается неожиданным. Традиционно считается, что знание как приготовить салат с шампиньонами присуще начинающей домохозяйке. Это вопрос не простой.<br> Мы решили остановиться на наиболее доступном из рецептов. Это блюдо только с натяжкой можно считать выдающимся. Но по своему вкусу ему, пожалуй, нет равных в своем классе. <br> Ознакомьтесь с нашей статьей и узнайте как правильно приготовить это вкуснейшее блюдо, мы думаем что из нее вы узнаете кое-что новое. Вы точно будете знать как приготовить салат с шампиньонами. Приятного чтения!";;"1";"0";"salat-s-shampinonami";"Узнай как приготовить салат с шампиньонами. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат с шампиньонами - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат с маринованными грибами";;"Как правило, пользователи интернета сомневаются в том как приготовить салат с маринованными грибами. Между тем, этот вопрос довольно простой. Обыденная кухня несет в себе достаточно много хитростей. Даже то, что написано о ней классиками, при подробном знакомстве с предметом является не совсем очевидно. Традиционно считается, что понимание как приготовить салат с маринованными грибами присуще начинающей домохозяйке. Это вопрос во многом не совсем простой.<br> Мы поделимся в этой статье одним из самых простых рецептов. Этот способ готовки нельзя называть традиционным (хотя собственно почему?). Но по своей яркости ему нет равных в своем классе. <br> Ознакомьтесь с нашей статьей и будете знать как правильно приготовить это вкусное блюдо, мы надеемся что из нее вы узнаете о кулинарии кое-что новое. Вы точно познакомитесь с тем как приготовить салат с маринованными грибами. Итак, устраивайтесь поудобнее, и мы начнем!";;"1";"0";"salat-s-marinovannymi-gribami";"Узнай как приготовить салат с маринованными грибами. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат с маринованными грибами - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат с жареными грибами";;"Некоторые юные пользователи интернета сомневаются в том как приготовить салат с жареными грибами. Впрочем, ничего тяжелого в этом блюде на самом деле, нет. Традиционная кулинария имеет много секретов. Довольно часто то, что писали о ней классики, после внимательного прочтения является не совсем очевидно. Многие считают, что знание как приготовить салат с жареными грибами является простым для каждой домохозяйки. Это вопрос спорный.<br> Мы поделимся с вами одним из ярких способов готовки этого блюда. Этот рецепт только с натяжкой можно считать историческим (хотя почему?). Но по своей яркости ему, пожалуй, нет соперников. <br> Ознакомьтесь с нашей инструкцией и узнайте как правильно приготовить это вкусное блюдо, из нее вы узнаете о популярном блюде много нового. По крайней мере, Вы точно узнаете как приготовить салат с жареными грибами. ";;"1";"0";"salat-s-zharenymi-gribami";"Узнай как приготовить салат с жареными грибами. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат с жареными грибами - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат из свежих шампиньонов";;" Обыденная кухня, как оказывается, имеет достаточно много секретов. Даже то, что писали о ней кулинарные эксперты, после пристального изучения оказывается иногда удивительным. Считается, что знание как приготовить салат из свежих шампиньонов присуще молодой домохозяйке. Так ли это – вопрос во многом риторический.<br> Мы же решили остановиться на наиболее простом из рецептов. Этот способ готовки сложно называть выдающимся (хотя почему?). Но по своему вкусу ему нет соперников. <br> Читайте нашу статью и вы узнаете как правильно приготовить это вкуснейшее блюдо, мы уверены что из нее вы подчерпнете о популярном блюде много нового. Вы точно будете уверены в том как приготовить салат из свежих шампиньонов. Итак, устраивайтесь поудобнее, и мы начнем!";;"1";"0";"salat-iz-svezhih-shampinonov";"Узнай как приготовить салат из свежих шампиньонов. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат из свежих шампиньонов - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
