"Название раздела";"GUID идентификатор группы элементов";"GUID идентификатор родительской группы элементов";"Заголовок раздела(title)";"Описание раздела(description)";"Ключевые слова раздела(keywords)";"Описание раздела";"Путь для раздела";"Порядок сортировки раздела";"GUID идентификатор элемента";"Название элемента";"Описание элемента";"Текст для элемента";"Метки";"Активность элемента";"Порядок сортировки элемента";"Путь к элементу";"Заголовок (title)";"Значение мета-тега description для страницы с элементом";"Значение мета-тега keywords для страницы с элементом";"Флаг индексации";"Дата";"Дата публикации";"Дата завершения публикации";"Файл изображения для элемента";"Файл малого изображения для элемента";"Ярлыки";"Идентификатор пользователя сайта";"Форматированное текстовое поле1-1";"Чек бокс1-1";"Форматированное текстовое поле2-1";"Чек бокс2-1";"Форматированное текстовое поле3-1";"Чек бокс3-1";"Адрес (youtube)";"Заголовок1-1";"Ссылка1-1";"Описание1-1";"Заголовок2-1";"Ссылка2-1";"Описание2-1";"Заголовок3-1";"Ссылка3-1";"Описание3-1";"Заголовок4-1";"Ссылка4-1";"Описание4-1";"Заголовок5-1";"Ссылка5-1";"Описание5-1";
;;;;;;;;;;"Консервация салатов";;" Привычная кухня, как оказывается, несет в себе много секретов. Даже то, что описано в классических работах, при подробном знакомстве с предметом становится не совсем очевидно. Считается, что знание как приготовить консервация салатов является известным для молодой хозяйки. Честно говоря, это вопрос во многом не очень простой.<br> Мы поделимся с вами одним из доступных способов готовки этого блюда. Этот рецепт сложно назвать традиционным. Но по своему вкусу ему нет равных. <br> Изучите нашу статью и узнайте как правильно приготовить это вкусное блюдо, мы надеемся что из нее вы узнаете о секретах готовки много нового. Вы точно будете знать как приготовить консервация салатов. Приятного чтения!";;"1";"0";"konservacija-salatov";"Узнай как приготовить консервация салатов. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Консервация салатов - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат на зиму из помидор и перца";;" Русская кухня несет в себе много секретов. Довольно часто то, что описано в классических работах, после пристального изучения становится неожиданным. Считается, что понимание как приготовить салат на зиму из помидор и перца является простым для начинающей хозяйки. Это вопрос не очень простой.<br> Мы решили остановиться на наиболее простом из рецептов. Этот способ готовки сложно называть традиционным. Но по насыщенности вкусом ему, пожалуй, нет достойных конкурентов. <br> Ознакомьтесь с нашей статьей и вы узнаете как правильно приготовить это вкуснейшее блюдо, наша статья окажется для вас полезной. Как минимум, Вы точно будете знать как приготовить салат на зиму из помидор и перца. Итак, устраивайтесь поудобнее, и мы начнем!";;"1";"0";"salat-na-zimu-iz-pomidor-i-perca";"Узнай как приготовить салат на зиму из помидор и перца. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат на зиму из помидор и перца - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат с креветками и помидорами";;"Многие юные пользователи соцсети Вконтакте сомневаются в том как приготовить салат с креветками и помидорами. Однако, этот вопрос не такой сложный как кажется. Обыденная кухня несет в себе много секретов. Считается, что понимание как приготовить салат с креветками и помидорами является доступным для любой домохозяйки. Это вопрос не такой простой.<br> Мы решили поделиться на этой странице одним из простых способов готовки этого блюда. Этот рецепт только с натяжкой можно называть выдающимся (хотя почему?). Но по оригинальности ему нет достойных соперников. <br> Изучите нашу инструкцию и узнайте как правильно приготовить это вкусное блюдо, из нее вы узнаете о секретах готовки много нового. По крайней мере, Вы точно познакомитесь с тем как приготовить салат с креветками и помидорами. Приятного аппетита!";;"1";"0";"salat-s-krevetkami-i-pomidorami";"Узнай как приготовить салат с креветками и помидорами. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат с креветками и помидорами - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат с креветками и сыром";;"Довольно часто юные домохозяйки сомневаются в том как приготовить салат с креветками и сыром. Между тем, ничего невозможного в этом вопросе нет. Традиционная кухня несет в себе достаточно много хитростей и даже тайн. Даже то, что написано о ней классиками, после внимательного прочтения оказывается неожиданным. Традиционно считается, что понимание как приготовить салат с креветками и сыром присуще любой опытной домохозяйке. Честно говоря, это вопрос довольно спорный.<br> Мы решили поделиться с вами одним из доступных способов готовки этого блюда. Это блюдо нельзя назвать выдающимся. Но по своему вкусу ему, пожалуй, сложно выбрать достойного конкурента. <br> Ознакомьтесь с нашей статьей и будете знать как правильно приготовить это вкуснейшее блюдо, мы надеемся что из нее вы узнаете о секретах готовки много нового. Как минимум, Вы точно будете уверены в том как приготовить салат с креветками и сыром. Приятного аппетита!";;"1";"0";"salat-s-krevetkami-i-syrom";"Узнай как приготовить салат с креветками и сыром. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат с креветками и сыром - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат с креветками и огурцами";;" Обыденная кухня, как оказывается, имеет много загадок. Традиционно считается, что понимание как приготовить салат с креветками и огурцами присуще молодой домохозяйке. Вынуждены признать, это вопрос спорный.<br> Мы решили поделиться в этой статье одним из самых простых способов готовки этого блюда. Этот способ готовки вряд ли можно считать выдающимся. Но по насыщенности вкусом ему, пожалуй, нет достойных конкурентов в своем классе. <br> Ознакомьтесь с нашей инструкцией и будете знать как нужно готовить это вкусное блюдо, из нее вы узнаете о секретах готовки много нового. По крайней мере, Вы точно узнаете как приготовить салат с креветками и огурцами. Итак, устраивайтесь поудобнее, мы начинаем!";;"1";"0";"salat-s-krevetkami-i-ogurcami";"Узнай как приготовить салат с креветками и огурцами. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат с креветками и огурцами - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат с креветками и помидорами черри и сыром";;" Русская кухня несет в себе много секретов и даже тайн. Даже то, что написано о ней классиками, при подробном знакомстве с предметом становится не так очевидно. Многие считают, что знание как приготовить салат с креветками и помидорами черри и сыром является присущим для начинающей хозяйки. Честно говоря, это вопрос во многом неоднозначный.<br> Мы поделимся в этой статье одним из самых доступных рецептов. Этот рецепт нельзя называть историческим. Но по насыщенности вкусом ему сложно подобрать сильного соперника. <br> Ознакомьтесь с нашей статьей и будете знать как правильно приготовить это вкусное блюдо, мы уверены что из нее вы узнаете для себя много нового. Вы точно будете уверены в том как приготовить салат с креветками и помидорами черри и сыром. ";;"1";"0";"salat-s-krevetkami-i-pomidorami-cherri-i-syrom";"Узнай как приготовить салат с креветками и помидорами черри и сыром. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат с креветками и помидорами черри и сыром - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат с креветками и икрой";;"Довольно часто телезрители программы "Адская кухня" не уверены как приготовить салат с креветками и икрой. Впрочем, ничего слишком невозможного в этом вопросе нет. Классическая кухня несет в себе достаточно много загадок и даже тайн. Довольно часто то, что написано о ней классиками, при подробном знакомстве с предметом является не так очевидно. Многие считают, что знание как приготовить салат с креветками и икрой является известным для молодой хозяйки. Это вопрос во многом не простой.<br> Мы поделимся в этой статье одним из ярких рецептов. Этот рецепт только с натяжкой можно считать историческим (хотя собственно почему?). Но по насыщенности вкусом ему нет равных. <br> Прочитайте нашу статью и вы узнаете как правильно приготовить это вкусное блюдо, мы уверены что наша статья будет для вас полезной. Как минимум, Вы точно будете уверены в том как приготовить салат с креветками и икрой. Итак, устраивайтесь поудобнее, мы начинаем!";;"1";"0";"salat-s-krevetkami-i-ikroj";"Узнай как приготовить салат с креветками и икрой. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат с креветками и икрой - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат царский с семгой";;"Некоторые молодые хозяйки не уверены как приготовить салат царский с семгой. Однако, ничего нерешаемого в этом вопросе на самом деле, нет. Привычная кулинария, как оказывается, имеет достаточно много загадок и даже тайн. Считается, что знание как приготовить салат царский с семгой присуще любой молодой домохозяйке. Честно говоря, это вопрос во многом не простой.<br> Мы остановимся на наиболее простом из рецептов. Этот способ готовки вряд ли можно считать традиционным (хотя почему?). Но по своему вкусу ему нет равных. <br> Изучите нашу статью и узнайте как правильно приготовить это вкусное блюдо, мы надеемся что наша статья будет интересной. Как минимум, Вы точно будете уверены в том как приготовить салат царский с семгой. Приятного аппетита!";;"1";"0";"salat-carskij-s-semgoj";"Узнай как приготовить салат царский с семгой. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат царский с семгой - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат из баклажанов";;" Обыденная кулинария имеет достаточно много секретов и даже тайн. Довольно часто то, что писали о ней кулинарные эксперты, после пристального изучения является не так очевидно. Многие считают, что знание как приготовить салат из баклажанов присуще любой начинающей хозяйке. Это вопрос не простой.<br> Мы поделимся на этой странице одним из ярких способов готовки этого блюда. Этот способ готовки только с натяжкой можно считать историческим. Но по оригинальности ему, пожалуй, нет конкурентов. <br> Ознакомьтесь с нашей инструкцией и будете знать как правильно приготовить это вкуснейшее блюдо, мы уверены что из нее вы подчерпнете о популярном блюде много нового. По крайней мере, Вы точно узнаете как приготовить салат из баклажанов. Итак, устраивайтесь поудобнее, и мы начнем!";;"1";"0";"salat-iz-baklazhanov";"Узнай как приготовить салат из баклажанов. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат из баклажанов - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат с семгой";;" Классическая кухня, как оказывается, несет в себе много загадок. Традиционно считается, что понимание как приготовить салат с семгой присуще и каждой хозяйке. Вынуждены признать, это вопрос довольно неоднозначный.<br> Мы поделимся на этой странице одним из самых доступных рецептов. Этот рецепт сложно назвать выдающимся. Но по своей яркости ему нет равных в своем классе. <br> Ознакомьтесь с нашей статьей и вы узнаете как нужно готовить это вкуснейшее блюдо, мы думаем что наша статья может оказаться для вас интересной. По крайней мере, Вы точно будете знать как приготовить салат с семгой. Приятного аппетита!";;"1";"0";"salat-s-semgoj";"Узнай как приготовить салат с семгой. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат с семгой - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат из семги слоями";;" Любая национальная кулинария несет в себе много загадок и даже тайн. Многие считают, что понимание как приготовить салат из семги слоями присуще зрелой домохозяйке. Это вопрос довольно спорный.<br> Мы же решили остановиться на самом ярком из рецептов. Это блюдо вряд ли можно назвать историческим (хотя собственно почему?). Но по оригинальности ему, пожалуй, нет сильных соперников. <br> Читайте нашу статью и будете знать как правильно приготовить это вкуснейшее блюдо, мы думаем что наша статья окажется интересной. По крайней мере, Вы точно будете знать как приготовить салат из семги слоями. ";;"1";"0";"salat-iz-semgi-slojami";"Узнай как приготовить салат из семги слоями. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат из семги слоями - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат царский с икрой";;"Некоторые молодые зрители кулинарных программ сомневаются в том как приготовить салат царский с икрой. Впрочем, ничего слишком нерешаемого в этом вопросе на самом деле, нет. Русская кулинария имеет много секретов и даже тайн. Довольно часто то, что описано в классических работах, при детальном разборе становится неожиданным. Считается, что знание как приготовить салат царский с икрой присуще любой и каждой хозяйке. Честно говоря, это вопрос спорный.<br> Мы поделимся с вами одним из самых ярких рецептов. Этот способ готовки только с натяжкой можно назвать традиционным (хотя собственно почему?). Но по оригинальности ему, пожалуй, нет сильных соперников в своем классе. <br> Изучите нашу инструкцию и вы узнаете как нужно готовить это вкусное блюдо, наша статья будет для вас интересной. По крайней мере, Вы точно будете знать как приготовить салат царский с икрой. Приятного чтения!";;"1";"0";"salat-carskij-s-ikroj";"Узнай как приготовить салат царский с икрой. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат царский с икрой - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат с соленой красной рыбой";;"Как правило, юные телезрители программы "Адская кухня" сомневаются в том как приготовить салат с соленой красной рыбой. Однако, этот рецепт довольно простой. Привычная кулинария несет в себе много хитростей и даже тайн. Даже то, что писали о ней кулинарные знатоки, после внимательного прочтения становится не так очевидно. Считается, что понимание как приготовить салат с соленой красной рыбой является простым для любой домохозяйки. Это вопрос довольно риторический.<br> Мы решили остановиться на самом простом из рецептов. Это блюдо вряд ли можно считать историческим. Но по оригинальности ему сложно найти достойного конкурента. <br> Ознакомьтесь с нашей статьей и будете знать как правильно приготовить это вкуснейшее блюдо, мы думаем что наша статья будет интересной. По крайней мере, Вы точно познакомитесь с тем как приготовить салат с соленой красной рыбой. Итак, устраивайтесь поудобнее, и мы начнем!";;"1";"0";"salat-s-solenoj-krasnoj-ryboj";"Узнай как приготовить салат с соленой красной рыбой. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат с соленой красной рыбой - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат с кальмарами и красной икрой";;" Любая национальная кулинария, как оказывается, имеет достаточно много хитростей и даже тайн. Довольно часто то, что написано о ней классиками, при подробном знакомстве с предметом является иногда удивительным. Считается, что знание как приготовить салат с кальмарами и красной икрой присуще и каждой хозяйке. Это вопрос довольно риторический.<br> Мы поделимся в этой статье одним из самых ярких способов готовки этого блюда. Этот рецепт нельзя считать традиционным. Но по своему вкусу ему, пожалуй, нет соперников. <br> Изучите нашу инструкцию и узнайте как нужно готовить это вкусное блюдо, мы надеемся что наша статья может оказаться полезной. По крайней мере, Вы точно будете уверены в том как приготовить салат с кальмарами и красной икрой. Приятного чтения!";;"1";"0";"salat-s-kalmarami-i-krasnoj-ikroj";"Узнай как приготовить салат с кальмарами и красной икрой. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат с кальмарами и красной икрой - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат из семги соленой";;"Многие юные любители программы "Мастер-шеф" не знают как приготовить салат из семги соленой. Однако, этот вопрос не такой сложный как кажется. Классическая кухня содержит много хитростей и даже тайн. Даже то, что написано о ней классиками, после пристального изучения является не совсем очевидно. Традиционно считается, что понимание как приготовить салат из семги соленой является доступным для молодой хозяйки. Честно говоря, это вопрос не простой.<br> Мы же остановимся на наиболее простом из рецептов. Этот способ готовки сложно называть историческим (хотя почему?). Но по своей яркости ему нет равных. <br> Прочитайте нашу инструкцию и вы узнаете как правильно приготовить это вкуснейшее блюдо, мы надеемся что наша статья окажется интересной. Вы точно будете знать как приготовить салат из семги соленой. Итак, устраивайтесь поудобнее, и мы начнем!";;"1";"0";"salat-iz-semgi-solenoj";"Узнай как приготовить салат из семги соленой. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат из семги соленой - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
