"Название раздела";"GUID идентификатор группы элементов";"GUID идентификатор родительской группы элементов";"Заголовок раздела(title)";"Описание раздела(description)";"Ключевые слова раздела(keywords)";"Описание раздела";"Путь для раздела";"Порядок сортировки раздела";"GUID идентификатор элемента";"Название элемента";"Описание элемента";"Текст для элемента";"Метки";"Активность элемента";"Порядок сортировки элемента";"Путь к элементу";"Заголовок (title)";"Значение мета-тега description для страницы с элементом";"Значение мета-тега keywords для страницы с элементом";"Флаг индексации";"Дата";"Дата публикации";"Дата завершения публикации";"Файл изображения для элемента";"Файл малого изображения для элемента";"Ярлыки";"Идентификатор пользователя сайта";"Форматированное текстовое поле1-1";"Чек бокс1-1";"Форматированное текстовое поле2-1";"Чек бокс2-1";"Форматированное текстовое поле3-1";"Чек бокс3-1";"Адрес (youtube)";"Заголовок1-1";"Ссылка1-1";"Описание1-1";"Заголовок2-1";"Ссылка2-1";"Описание2-1";"Заголовок3-1";"Ссылка3-1";"Описание3-1";"Заголовок4-1";"Ссылка4-1";"Описание4-1";"Заголовок5-1";"Ссылка5-1";"Описание5-1";
;;;;;;;;;;"Салат с печенью и яйцом";;"Некоторые юные пользователи соцсети Фейсбук не уверены как приготовить салат с печенью и яйцом. Впрочем, этот рецепт не такой сложный как кажется. Русская кухня, как оказывается, содержит много загадок. Даже то, что описано в классических работах, при детальном разборе является иногда удивительным. Традиционно считается, что знание как приготовить салат с печенью и яйцом является простым для молодой домохозяйки. Вынуждены признать, это вопрос во многом не такой простой.<br> Мы решили поделиться одним из ярких рецептов. Этот рецепт вряд ли можно назвать выдающимся (хотя собственно почему?). Но по своей яркости ему, пожалуй, сложно выбрать сильного соперника. <br> Ознакомьтесь с нашей инструкцией и вы узнаете как правильно приготовить это вкуснейшее блюдо, наша статья окажется для вас полезной. Вы точно узнаете как приготовить салат с печенью и яйцом. Желаем Вам приятного чтения!";;"1";"0";"salat-s-pechenju-i-jajcom";"Узнай как приготовить салат с печенью и яйцом. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат с печенью и яйцом - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат из печени с маринованным луком";;"Некоторые юные домохозяйки сомневаются в том как приготовить салат из печени с маринованным луком. Между тем, ничего нерешаемого в этом блюде на самом деле, нет. Привычная кухня содержит много секретов и даже тайн. Даже то, что писали о ней исследователи, после внимательного прочтения является не совсем очевидно. Считается, что знание как приготовить салат из печени с маринованным луком является присущим для каждой домохозяйки. Честно говоря, это вопрос во многом не простой.<br> Мы остановимся на самом доступном из рецептов. Этот рецепт только с натяжкой можно считать историческим (хотя собственно почему?). Но по оригинальности ему, пожалуй, нет конкурентов. <br> Читайте нашу инструкцию и вы узнаете как правильно приготовить это вкусное блюдо, из нее вы подчерпнете о популярном блюде много нового. По крайней мере, Вы точно будете уверены в том как приготовить салат из печени с маринованным луком. Итак, устраивайтесь поудобнее, и мы начнем!";;"1";"0";"salat-iz-pecheni-s-marinovannym-lukom";"Узнай как приготовить салат из печени с маринованным луком. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат из печени с маринованным луком - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат из стручковой фасоли";;"Многие молодые хозяйки не уверены как приготовить салат из стручковой фасоли. Впрочем, ничего слишком нерешаемого в этом блюде нет. Привычная кулинария, как оказывается, несет в себе много секретов и даже тайн. Даже то, что описано в классических работах, после пристального изучения оказывается не совсем очевидно. Считается, что понимание как приготовить салат из стручковой фасоли является доступным для каждой домохозяйки. Скажем честно, это вопрос во многом неоднозначный.<br> Мы же решили остановиться на самом доступном из рецептов. Этот способ готовки нельзя назвать традиционным (хотя почему?). Но по своей яркости ему нет равных в своем классе. <br> Ознакомьтесь с нашей статьей и будете знать как нужно готовить это вкуснейшее блюдо, мы уверены что наша статья может оказаться для вас интересной. Вы точно будете уверены в том как приготовить салат из стручковой фасоли. Приятного чтения!";;"1";"0";"salat-iz-struchkovoj-fasoli";"Узнай как приготовить салат из стручковой фасоли. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат из стручковой фасоли - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат с тунцом и фасолью";;"Некоторые хозяйки не знают как приготовить салат с тунцом и фасолью. Однако, этот рецепт не такой сложный как кажется. Классическая кухня, как оказывается, несет в себе достаточно много секретов. Считается, что знание как приготовить салат с тунцом и фасолью является простым для зрелой хозяйки. Вынуждены признать, это вопрос неоднозначный.<br> Мы поделимся на этой странице одним из ярких способов готовки этого блюда. Этот рецепт только с натяжкой можно назвать историческим. Но по насыщенности вкусом ему сложно подыскать соперника в своем классе. <br> Изучите нашу статью и будете знать как нужно готовить это вкусное блюдо, из нее вы узнаете о секретах готовки кое-что новое. По крайней мере, Вы точно будете знать как приготовить салат с тунцом и фасолью. ";;"1";"0";"salat-s-tuncom-i-fasolju";"Узнай как приготовить салат с тунцом и фасолью. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат с тунцом и фасолью - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат из спаржевой фасоли";;" Русская кухня несет в себе достаточно много хитростей и даже тайн. Традиционно считается, что знание как приготовить салат из спаржевой фасоли является доступным для каждой домохозяйки. Вынуждены признать, это вопрос довольно не простой.<br> Мы же решили остановиться на самом простом из рецептов. Это блюдо нельзя называть традиционным (хотя собственно почему?). Но по своему вкусу ему, пожалуй, сложно выбрать сильного соперника. <br> Изучите нашу статью и вы узнаете как правильно приготовить это вкуснейшее блюдо, наша статья может оказаться для вас интересной. Как минимум, Вы точно познакомитесь с тем как приготовить салат из спаржевой фасоли. Желаем Вам приятного чтения!";;"1";"0";"salat-iz-sparzhevoj-fasoli";"Узнай как приготовить салат из спаржевой фасоли. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат из спаржевой фасоли - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат из консервированной стручковой фасоли";;" Классическая кухня содержит много секретов. Считается, что понимание как приготовить салат из консервированной стручковой фасоли является присущим для зрелой хозяйки. Честно говоря, это вопрос во многом не простой.<br> Мы поделимся с вами одним из самых простых рецептов. Это блюдо сложно называть историческим (хотя почему?). Но по своей яркости ему сложно найти достойного соперника. <br> Ознакомьтесь с нашей статьей и узнайте как нужно готовить это вкусное блюдо, мы уверены что из нее вы узнаете для себя много нового. Как минимум, Вы точно познакомитесь с тем как приготовить салат из консервированной стручковой фасоли. Желаем Вам приятного чтения!";;"1";"0";"salat-iz-konservirovannoj-struchkovoj-fasoli";"Узнай как приготовить салат из консервированной стручковой фасоли. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат из консервированной стручковой фасоли - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат со стручковой фасолью и курицей";;"Многие хозяйки сомневаются в том как приготовить салат со стручковой фасолью и курицей. Однако, этот вопрос не такой уж сложный. Традиционная кулинария, как оказывается, несет в себе много секретов и даже тайн. Довольно часто то, что писали о ней кулинарные знатоки, после пристального изучения оказывается неожиданным. Считается, что понимание как приготовить салат со стручковой фасолью и курицей является известным для любой хозяйки. Это вопрос спорный.<br> Мы решили остановиться на самом доступном из рецептов. Это блюдо сложно считать историческим. Но по своему вкусу ему нет равных в своем классе. <br> Прочитайте нашу инструкцию и вы узнаете как правильно приготовить это вкуснейшее блюдо, мы надеемся что наша статья окажется для вас полезной. Как минимум, Вы точно будете уверены в том как приготовить салат со стручковой фасолью и курицей. Приятного чтения!";;"1";"0";"salat-so-struchkovoj-fasolju-i-kuricej";"Узнай как приготовить салат со стручковой фасолью и курицей. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат со стручковой фасолью и курицей - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат из спаржевой фасоли на зиму";;"Многие молодые хозяйки сомневаются в том как приготовить салат из спаржевой фасоли на зиму. Между тем, этот рецепт довольно простой. Классическая кухня, как оказывается, несет в себе много хитростей и даже тайн. Даже то, что писали о ней кулинарные эксперты, после пристального изучения оказывается не так очевидно. Традиционно считается, что понимание как приготовить салат из спаржевой фасоли на зиму присуще любой начинающей хозяйке. Это вопрос довольно спорный.<br> Мы решили поделиться на этой странице одним из самых доступных рецептов. Это блюдо нельзя назвать выдающимся (хотя почему?). Но по оригинальности ему сложно выбрать сильного соперника в своем классе. <br> Читайте нашу инструкцию и узнайте как правильно приготовить это вкусное блюдо, мы думаем что наша статья окажется для вас полезной. Вы точно узнаете как приготовить салат из спаржевой фасоли на зиму. Желаем Вам приятного чтения!";;"1";"0";"salat-iz-sparzhevoj-fasoli-na-zimu";"Узнай как приготовить салат из спаржевой фасоли на зиму. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат из спаржевой фасоли на зиму - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат с фасолью и ветчиной";;" Привычная кулинария несет в себе много хитростей. Считается, что понимание как приготовить салат с фасолью и ветчиной является доступным для любой хозяйки. Это вопрос риторический.<br> Мы поделимся одним из самых простых способов готовки этого блюда. Это блюдо сложно назвать выдающимся. Но по насыщенности вкусом ему, пожалуй, нет конкурентов. <br> Ознакомьтесь с нашей инструкцией и будете знать как правильно приготовить это вкуснейшее блюдо, из нее вы подчерпнете о секретах готовки что-то новое. По крайней мере, Вы точно будете уверены в том как приготовить салат с фасолью и ветчиной. Приятного аппетита!";;"1";"0";"salat-s-fasolju-i-vetchinoj";"Узнай как приготовить салат с фасолью и ветчиной. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат с фасолью и ветчиной - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат с грибами";;"Как правило, любители кулинарных программ сомневаются в том как приготовить салат с грибами. Однако, этот рецепт не такой уж сложный. Русская кулинария несет в себе много секретов и даже тайн. Даже то, что написано о ней классиками, после внимательного прочтения оказывается не так очевидно. Традиционно считается, что знание как приготовить салат с грибами является простым для зрелой хозяйки. Честно говоря, это вопрос во многом спорный.<br> Мы остановимся на самом простом из рецептов. Этот рецепт нельзя считать выдающимся. Но по своей яркости ему сложно найти сильного соперника в своем классе. <br> Ознакомьтесь с нашей статьей и узнайте как нужно готовить это вкуснейшее блюдо, мы думаем что наша статья будет для вас интересной. По крайней мере, Вы точно будете уверены в том как приготовить салат с грибами. Приятного чтения!";;"1";"0";"salat-s-gribami";"Узнай как приготовить салат с грибами. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат с грибами - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат красное море";;"Многие юные любители кулинарных программ не знают как приготовить салат красное море. Однако, ничего сложного в этом блюде нет. Традиционная кулинария несет в себе много хитростей и даже тайн. Довольно часто то, что писали о ней кулинарные эксперты, при детальном разборе является не совсем очевидно. Считается, что знание как приготовить салат красное море присуще любой молодой хозяйке. Вынуждены признать, это вопрос довольно риторический.<br> Мы решили остановиться на самом доступном из рецептов. Этот способ готовки нельзя назвать историческим. Но по своему вкусу ему нет равных. <br> Ознакомьтесь с нашей статьей и узнайте как нужно готовить это вкуснейшее блюдо, наша статья будет для вас интересной. По крайней мере, Вы точно будете знать как приготовить салат красное море. ";;"1";"0";"salat-krasnoe-more";"Узнай как приготовить салат красное море. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат красное море - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат из морского коктейля";;"Довольно часто юные хозяйки не уверены как приготовить салат из морского коктейля. Между тем, этот вопрос не такой уж сложный. Традиционная кухня имеет достаточно много загадок. Считается, что знание как приготовить салат из морского коктейля является присущим для начинающей домохозяйки. Честно говоря, это вопрос довольно не совсем простой.<br> Мы поделимся в этой статье одним из доступных способов готовки этого блюда. Этот рецепт только с натяжкой можно считать выдающимся (хотя почему?). Но по насыщенности вкусом ему, пожалуй, нет конкурентов в своем классе. <br> Читайте нашу статью и будете знать как правильно приготовить это вкуснейшее блюдо, мы думаем что из нее вы подчерпнете для себя что-то новое. Вы точно узнаете как приготовить салат из морского коктейля. Приятного чтения!";;"1";"0";"salat-iz-morskogo-koktejlja";"Узнай как приготовить салат из морского коктейля. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат из морского коктейля - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат из морепродуктов";;" Классическая кухня имеет достаточно много хитростей и даже тайн. Даже то, что описано в классических трудах, при подробном знакомстве с предметом становится неожиданным. Многие считают, что знание как приготовить салат из морепродуктов является доступным для каждой хозяйки. Честно говоря, это вопрос во многом не очень простой.<br> Мы поделимся в этой статье одним из доступных рецептов. Этот рецепт нельзя считать традиционным (хотя собственно почему?). Но по насыщенности вкусом ему нет достойных соперников. <br> Прочитайте нашу статью и будете знать как правильно приготовить это вкусное блюдо, из нее вы узнаете много нового. Как минимум, Вы точно познакомитесь с тем как приготовить салат из морепродуктов. Итак, устраивайтесь поудобнее, мы начинаем!";;"1";"0";"salat-iz-moreproduktov";"Узнай как приготовить салат из морепродуктов. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат из морепродуктов - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
