"Название раздела";"GUID идентификатор группы элементов";"GUID идентификатор родительской группы элементов";"Заголовок раздела(title)";"Описание раздела(description)";"Ключевые слова раздела(keywords)";"Описание раздела";"Путь для раздела";"Порядок сортировки раздела";"GUID идентификатор элемента";"Название элемента";"Описание элемента";"Текст для элемента";"Метки";"Активность элемента";"Порядок сортировки элемента";"Путь к элементу";"Заголовок (title)";"Значение мета-тега description для страницы с элементом";"Значение мета-тега keywords для страницы с элементом";"Флаг индексации";"Дата";"Дата публикации";"Дата завершения публикации";"Файл изображения для элемента";"Файл малого изображения для элемента";"Ярлыки";"Идентификатор пользователя сайта";"Форматированное текстовое поле1-1";"Чек бокс1-1";"Форматированное текстовое поле2-1";"Чек бокс2-1";"Форматированное текстовое поле3-1";"Чек бокс3-1";"Адрес (youtube)";"Заголовок1-1";"Ссылка1-1";"Описание1-1";"Заголовок2-1";"Ссылка2-1";"Описание2-1";"Заголовок3-1";"Ссылка3-1";"Описание3-1";"Заголовок4-1";"Ссылка4-1";"Описание4-1";"Заголовок5-1";"Ссылка5-1";"Описание5-1";
;;;;;;;;;;"Немецкие салаты";;" Классическая кулинария, как оказывается, имеет много загадок. Традиционно считается, что понимание как приготовить немецкие салаты является простым для каждой хозяйки. Это вопрос спорный.<br> Мы решили остановиться на самом ярком из рецептов. Этот рецепт вряд ли можно назвать историческим. Но по насыщенности вкусом ему, пожалуй, сложно выбрать соперника. <br> Изучите нашу инструкцию и будете знать как правильно приготовить это вкуснейшее блюдо, из нее вы узнаете кое-что новое. Вы точно познакомитесь с тем как приготовить немецкие салаты. ";;"1";"0";"nemeckie-salaty";"Узнай как приготовить немецкие салаты. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Немецкие салаты - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат из лука с уксусом";;" Любая национальная кухня, как оказывается, содержит много секретов и даже тайн. Даже то, что описано в классических трудах, при детальном разборе становится иногда удивительным. Считается, что знание как приготовить салат из лука с уксусом присуще опытной домохозяйке. Вынуждены признать, это вопрос во многом не простой.<br> Мы решили остановиться на самом ярком из рецептов. Это блюдо сложно называть традиционным (хотя собственно почему?). Но по своей яркости ему, пожалуй, сложно выбрать достойного конкурента в своем классе. <br> Ознакомьтесь с нашей инструкцией и вы узнаете как нужно готовить это вкусное блюдо, мы думаем что из нее вы подчерпнете о популярном блюде много нового. По крайней мере, Вы точно будете уверены в том как приготовить салат из лука с уксусом. ";;"1";"0";"salat-iz-luka-s-uksusom";"Узнай как приготовить салат из лука с уксусом. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат из лука с уксусом - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат с зеленым луком яйцом огурцом";;"Довольно часто молодые пользователи соцсетей не знают как приготовить салат с зеленым луком яйцом огурцом. Однако, ничего слишком тяжелого в этом блюде на самом деле, нет. Традиционная кухня, как оказывается, содержит достаточно много секретов. Многие считают, что знание как приготовить салат с зеленым луком яйцом огурцом является простым для молодой хозяйки. Это вопрос спорный.<br> Мы поделимся с вами одним из доступных рецептов. Это блюдо сложно называть выдающимся (хотя собственно почему?). Но по своему вкусу ему, пожалуй, нет сильных соперников. <br> Ознакомьтесь с нашей инструкцией и будете знать как правильно приготовить это вкусное блюдо, мы уверены что из нее вы узнаете о популярном блюде кое-что новое. Вы точно будете уверены в том как приготовить салат с зеленым луком яйцом огурцом. ";;"1";"0";"salat-s-zelenym-lukom-jajcom-ogurcom";"Узнай как приготовить салат с зеленым луком яйцом огурцом. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат с зеленым луком яйцом огурцом - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат из пекинской капусты";;"Некоторые молодые хозяйки не уверены как приготовить салат из пекинской капусты. Между тем, ничего слишком невозможного в этом вопросе нет. Русская кулинария содержит много секретов. Даже то, что писали о ней кулинарные эксперты, при подробном знакомстве с предметом является не совсем очевидно. Традиционно считается, что знание как приготовить салат из пекинской капусты присуще любой молодой домохозяйке. Честно говоря, это вопрос во многом не простой.<br> Мы поделимся на этой странице одним из ярких рецептов. Этот рецепт сложно называть выдающимся (хотя собственно почему?). Но по своему вкусу ему нет соперников в своем классе. <br> Ознакомьтесь с нашей статьей и вы узнаете как нужно готовить это вкуснейшее блюдо, мы уверены что наша статья окажется интересной. Вы точно узнаете как приготовить салат из пекинской капусты. ";;"1";"0";"salat-iz-pekinskoj-kapusty";"Узнай как приготовить салат из пекинской капусты. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат из пекинской капусты - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Пекинский салат";;"Довольно часто юные хозяйки не уверены как приготовить пекинский салат. Однако, ничего слишком невозможного в этом блюде нет. Традиционная кухня содержит достаточно много загадок. Даже то, что написано о ней классиками, после пристального изучения является иногда удивительным. Считается, что понимание как приготовить пекинский салат присуще начинающей хозяйке. Это вопрос довольно не совсем простой.<br> Мы решили поделиться одним из самых доступных способов готовки этого блюда. Этот рецепт нельзя назвать традиционным (хотя почему?). Но по своей яркости ему сложно найти соперника. <br> Ознакомьтесь с нашей статьей и будете знать как нужно готовить это вкуснейшее блюдо, мы думаем что из нее вы узнаете о популярном блюде кое-что новое. Как минимум, Вы точно будете уверены в том как приготовить пекинский салат. Приятного аппетита!";;"1";"0";"pekinskij-salat";"Узнай как приготовить пекинский салат. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Пекинский салат - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат из китайской капусты";;"Многие юные телезрители кулинарных программ не уверены как приготовить салат из китайской капусты. Однако, ничего слишком нерешаемого в этом блюде нет. Любая национальная кулинария содержит много хитростей. Традиционно считается, что знание как приготовить салат из китайской капусты присуще любой молодой домохозяйке. Честно говоря, это вопрос спорный.<br> Мы остановимся на самом ярком из рецептов. Этот рецепт вряд ли можно называть выдающимся. Но по насыщенности вкусом ему, пожалуй, нет сильных соперников. <br> Изучите нашу инструкцию и вы узнаете как нужно готовить это вкусное блюдо, наша статья будет полезной. Как минимум, Вы точно будете знать как приготовить салат из китайской капусты. Желаем Вам приятного чтения!";;"1";"0";"salat-iz-kitajskoj-kapusty";"Узнай как приготовить салат из китайской капусты. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат из китайской капусты - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат с пекинской капустой и сухариками";;"Довольно часто юные хозяйки не знают как приготовить салат с пекинской капустой и сухариками. Впрочем, этот рецепт не такой уж сложный. Любая национальная кулинария, как оказывается, имеет много хитростей и даже тайн. Многие считают, что знание как приготовить салат с пекинской капустой и сухариками является известным для зрелой хозяйки. Честно говоря, это вопрос во многом не простой.<br> Мы остановимся на самом ярком из рецептов. Этот рецепт только с натяжкой можно назвать историческим. Но по своему вкусу ему сложно выбрать соперника в своем классе. <br> Изучите нашу инструкцию и узнайте как нужно готовить это вкусное блюдо, наша статья будет для вас интересной. Вы точно познакомитесь с тем как приготовить салат с пекинской капустой и сухариками. Приятного аппетита!";;"1";"0";"salat-s-pekinskoj-kapustoj-i-suharikami";"Узнай как приготовить салат с пекинской капустой и сухариками. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат с пекинской капустой и сухариками - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат из пекинской капусты с крабовыми палочками";;"Довольно часто пользователи соцсетей не уверены как приготовить салат из пекинской капусты с крабовыми палочками. Однако, этот вопрос не такой сложный как кажется. Обыденная кулинария, как оказывается, несет в себе много секретов. Считается, что знание как приготовить салат из пекинской капусты с крабовыми палочками присуще и каждой хозяйке. Вынуждены признать, это вопрос во многом риторический.<br> Мы же решили остановиться на наиболее доступном из рецептов. Этот рецепт сложно считать выдающимся (хотя собственно почему?). Но по своей яркости ему, пожалуй, сложно подобрать соперника. <br> Ознакомьтесь с нашей инструкцией и узнайте как нужно готовить это вкусное блюдо, мы надеемся что из нее вы подчерпнете о секретах готовки много нового. Вы точно будете уверены в том как приготовить салат из пекинской капусты с крабовыми палочками. Приятного аппетита!";;"1";"0";"salat-iz-pekinskoj-kapusty-s-krabovymi-palochkami";"Узнай как приготовить салат из пекинской капусты с крабовыми палочками. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат из пекинской капусты с крабовыми палочками - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат с пекинской капустой и кукурузой";;" Любая национальная кулинария, как оказывается, содержит достаточно много хитростей и даже тайн. Многие считают, что понимание как приготовить салат с пекинской капустой и кукурузой присуще любой зрелой домохозяйке. Это вопрос во многом не простой.<br> Мы же остановимся на наиболее простом из рецептов. Этот способ готовки сложно считать традиционным (хотя почему?). Но по оригинальности ему, пожалуй, сложно подыскать сильного соперника. <br> Читайте нашу инструкцию и узнайте как нужно готовить это вкуснейшее блюдо, из нее вы узнаете о кулинарии кое-что новое. По крайней мере, Вы точно будете уверены в том как приготовить салат с пекинской капустой и кукурузой. ";;"1";"0";"salat-s-pekinskoj-kapustoj-i-kukuruzoj";"Узнай как приготовить салат с пекинской капустой и кукурузой. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат с пекинской капустой и кукурузой - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат с крабовыми палочками и пекинской капустой";;"Многие молодые хозяйки сомневаются в том как приготовить салат с крабовыми палочками и пекинской капустой. Впрочем, ничего невозможного в этом вопросе нет. Классическая кухня несет в себе много хитростей. Считается, что знание как приготовить салат с крабовыми палочками и пекинской капустой присуще молодой хозяйке. Это вопрос во многом не очень простой.<br> Мы же остановимся на самом простом из рецептов. Это блюдо вряд ли можно назвать традиционным (хотя собственно почему?). Но по насыщенности вкусом ему нет равных в своем классе. <br> Изучите нашу инструкцию и вы узнаете как правильно приготовить это вкусное блюдо, из нее вы подчерпнете о кулинарии много нового. По крайней мере, Вы точно будете знать как приготовить салат с крабовыми палочками и пекинской капустой. Приятного чтения!";;"1";"0";"salat-s-krabovymi-palochkami-i-pekinskoj-kapustoj";"Узнай как приготовить салат с крабовыми палочками и пекинской капустой. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат с крабовыми палочками и пекинской капустой - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат с пекинской капустой и крабовыми палочками";;" Обыденная кухня, как оказывается, содержит много секретов. Считается, что понимание как приготовить салат с пекинской капустой и крабовыми палочками присуще опытной хозяйке. Так ли это – вопрос спорный.<br> Мы поделимся в этой статье одним из простых способов готовки этого блюда. Этот рецепт сложно считать традиционным (хотя почему?). Но по насыщенности вкусом ему сложно выбрать конкурента в своем классе. <br> Ознакомьтесь с нашей статьей и вы узнаете как правильно приготовить это вкусное блюдо, из нее вы подчерпнете о кулинарии много нового. Вы точно узнаете как приготовить салат с пекинской капустой и крабовыми палочками. Приятного аппетита!";;"1";"0";"salat-s-pekinskoj-kapustoj-i-krabovymi-palochkami";"Узнай как приготовить салат с пекинской капустой и крабовыми палочками. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат с пекинской капустой и крабовыми палочками - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Пекинский салат с мясом";;"Довольно часто юные хозяйки не уверены как приготовить пекинский салат с мясом. Впрочем, ничего нерешаемого в этом блюде на самом деле, нет. Русская кулинария содержит достаточно много хитростей. Довольно часто то, что описано в классических работах, после внимательного прочтения становится не совсем очевидно. Традиционно считается, что понимание как приготовить пекинский салат с мясом является присущим для каждой домохозяйки. Вынуждены признать, это вопрос во многом не такой простой.<br> Мы решили поделиться одним из самых простых способов готовки этого блюда. Это блюдо сложно считать историческим. Но по своей яркости ему, пожалуй, сложно найти достойного соперника. <br> Читайте нашу статью и будете знать как нужно готовить это вкусное блюдо, мы надеемся что из нее вы узнаете о кулинарии и кухне много нового. Вы точно будете знать как приготовить пекинский салат с мясом. Итак, устраивайтесь поудобнее, и мы начнем!";;"1";"0";"pekinskij-salat-s-mjasom";"Узнай как приготовить пекинский салат с мясом. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Пекинский салат с мясом - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат с пекинской капустой и ветчиной";;"Довольно часто хозяйки сомневаются в том как приготовить салат с пекинской капустой и ветчиной. Между тем, этот вопрос не такой сложный как кажется. Традиционная кухня несет в себе много секретов. Даже то, что написано о ней классиками, при детальном разборе становится неожиданным. Считается, что знание как приготовить салат с пекинской капустой и ветчиной присуще любой зрелой домохозяйке. Скажем честно, это вопрос не простой.<br> Мы поделимся в этой статье одним из самых простых способов готовки этого блюда. Это блюдо сложно считать историческим (хотя собственно почему?). Но по своей яркости ему, пожалуй, нет сильных соперников. <br> Читайте нашу статью и узнайте как правильно приготовить это вкусное блюдо, мы надеемся что наша статья может оказаться для вас полезной. По крайней мере, Вы точно узнаете как приготовить салат с пекинской капустой и ветчиной. Приятного аппетита!";;"1";"0";"salat-s-pekinskoj-kapustoj-i-vetchinoj";"Узнай как приготовить салат с пекинской капустой и ветчиной. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат с пекинской капустой и ветчиной - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат с курицей и капустой";;"Некоторые молодые любители кулинарных программ не знают как приготовить салат с курицей и капустой. Однако, ничего нерешаемого в этом блюде нет. Традиционная кулинария, как оказывается, имеет достаточно много секретов и даже тайн. Считается, что понимание как приготовить салат с курицей и капустой присуще любой молодой хозяйке. Вынуждены признать, это вопрос довольно неоднозначный.<br> Мы решили поделиться одним из самых доступных рецептов. Этот рецепт нельзя называть историческим (хотя собственно почему?). Но по своему вкусу ему нет соперников. <br> Изучите нашу статью и будете знать как нужно готовить это вкусное блюдо, наша статья будет интересной. Как минимум, Вы точно будете уверены в том как приготовить салат с курицей и капустой. Желаем Вам приятного чтения!";;"1";"0";"salat-s-kuricej-i-kapustoj";"Узнай как приготовить салат с курицей и капустой. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат с курицей и капустой - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
