"Название раздела";"GUID идентификатор группы элементов";"GUID идентификатор родительской группы элементов";"Заголовок раздела(title)";"Описание раздела(description)";"Ключевые слова раздела(keywords)";"Описание раздела";"Путь для раздела";"Порядок сортировки раздела";"GUID идентификатор элемента";"Название элемента";"Описание элемента";"Текст для элемента";"Метки";"Активность элемента";"Порядок сортировки элемента";"Путь к элементу";"Заголовок (title)";"Значение мета-тега description для страницы с элементом";"Значение мета-тега keywords для страницы с элементом";"Флаг индексации";"Дата";"Дата публикации";"Дата завершения публикации";"Файл изображения для элемента";"Файл малого изображения для элемента";"Ярлыки";"Идентификатор пользователя сайта";"Форматированное текстовое поле1-1";"Чек бокс1-1";"Форматированное текстовое поле2-1";"Чек бокс2-1";"Форматированное текстовое поле3-1";"Чек бокс3-1";"Адрес (youtube)";"Заголовок1-1";"Ссылка1-1";"Описание1-1";"Заголовок2-1";"Ссылка2-1";"Описание2-1";"Заголовок3-1";"Ссылка3-1";"Описание3-1";"Заголовок4-1";"Ссылка4-1";"Описание4-1";"Заголовок5-1";"Ссылка5-1";"Описание5-1";
;;;;;;;;;;"Вкусный салат из свеклы";;" Любая национальная кухня имеет достаточно много загадок и даже тайн. Считается, что понимание как приготовить вкусный салат из свеклы присуще любой и каждой хозяйке. Честно говоря, это вопрос довольно спорный.<br> Мы же остановимся на наиболее ярком из рецептов. Этот рецепт сложно назвать традиционным. Но по насыщенности вкусом ему, пожалуй, сложно найти достойного соперника в своем классе. <br> Ознакомьтесь с нашей статьей и будете знать как нужно готовить это вкусное блюдо, наша статья может оказаться интересной. По крайней мере, Вы точно узнаете как приготовить вкусный салат из свеклы. Итак, устраивайтесь поудобнее, и мы начнем!";;"1";"0";"vkusnyj-salat-iz-svekly";"Узнай как приготовить вкусный салат из свеклы. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Вкусный салат из свеклы - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат из свеклы с чесноком";;"Многие молодые хозяйки сомневаются в том как приготовить салат из свеклы с чесноком. Впрочем, этот рецепт не такой сложный как кажется. Привычная кухня, как оказывается, содержит достаточно много секретов и даже тайн. Многие считают, что знание как приготовить салат из свеклы с чесноком является известным для каждой домохозяйки. Скажем честно, это вопрос довольно не такой простой.<br> Мы решили остановиться на наиболее доступном из рецептов. Этот рецепт вряд ли можно назвать выдающимся (хотя почему?). Но по насыщенности вкусом ему нет равных в своем классе. <br> Читайте нашу статью и вы узнаете как правильно приготовить это вкуснейшее блюдо, мы уверены что наша статья будет для вас интересной. Вы точно будете знать как приготовить салат из свеклы с чесноком. Желаем Вам приятного чтения!";;"1";"0";"salat-iz-svekly-s-chesnokom";"Узнай как приготовить салат из свеклы с чесноком. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат из свеклы с чесноком - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат из свеклы без майонеза";;"Многие юные домохозяйки не знают как приготовить салат из свеклы без майонеза. Между тем, ничего слишком тяжелого в этом рецепте нет. Традиционная кухня, как оказывается, имеет много загадок и даже тайн. Многие считают, что понимание как приготовить салат из свеклы без майонеза является доступным для молодой домохозяйки. Вынуждены признать, это вопрос во многом риторический.<br> Мы поделимся одним из доступных рецептов. Это блюдо вряд ли можно называть историческим. Но по оригинальности ему, пожалуй, нет конкурентов. <br> Ознакомьтесь с нашей инструкцией и вы узнаете как нужно готовить это вкуснейшее блюдо, наша статья будет для вас интересной. Вы точно будете уверены в том как приготовить салат из свеклы без майонеза. Приятного чтения!";;"1";"0";"salat-iz-svekly-bez-majoneza";"Узнай как приготовить салат из свеклы без майонеза. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат из свеклы без майонеза - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат из вареной свеклы";;"Как правило, юные любители кулинарных программ не знают как приготовить салат из вареной свеклы. Впрочем, этот вопрос не такой сложный как кажется. Классическая кухня содержит достаточно много хитростей и даже тайн. Многие считают, что понимание как приготовить салат из вареной свеклы является простым для зрелой домохозяйки. Так ли это – вопрос довольно не простой.<br> Мы решили поделиться одним из ярких способов готовки этого блюда. Этот способ готовки вряд ли можно считать выдающимся. Но по насыщенности вкусом ему нет сильных соперников в своем классе. <br> Ознакомьтесь с нашей инструкцией и узнайте как нужно готовить это вкуснейшее блюдо, из нее вы узнаете о популярном блюде что-то новое. Как минимум, Вы точно будете знать как приготовить салат из вареной свеклы. Приятного аппетита!";;"1";"0";"salat-iz-varenoj-svekly";"Узнай как приготовить салат из вареной свеклы. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат из вареной свеклы - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат из спаржи";;" Классическая кулинария несет в себе достаточно много загадок. Довольно часто то, что написано о ней классиками, при детальном разборе становится иногда удивительным. Традиционно считается, что понимание как приготовить салат из спаржи является известным для зрелой домохозяйки. Вынуждены признать, это вопрос неоднозначный.<br> Мы поделимся с вами одним из ярких способов готовки этого блюда. Этот рецепт вряд ли можно называть выдающимся. Но по оригинальности ему сложно подобрать достойного конкурента. <br> Ознакомьтесь с нашей инструкцией и будете знать как правильно приготовить это вкуснейшее блюдо, мы надеемся что наша статья окажется полезной. По крайней мере, Вы точно будете знать как приготовить салат из спаржи. Приятного аппетита!";;"1";"0";"salat-iz-sparzhi";"Узнай как приготовить салат из спаржи. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат из спаржи - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат с мойвой на зиму";;" Русская кухня имеет много секретов и даже тайн. Довольно часто то, что писали о ней кулинарные знатоки, при подробном знакомстве с предметом является не совсем очевидно. Многие считают, что понимание как приготовить салат с мойвой на зиму является доступным для каждой домохозяйки. Честно говоря, это вопрос довольно не совсем простой.<br> Мы решили остановиться на самом простом из рецептов. Этот рецепт вряд ли можно назвать выдающимся (хотя почему?). Но по насыщенности вкусом ему, пожалуй, сложно подыскать соперника в своем классе. <br> Ознакомьтесь с нашей инструкцией и будете знать как правильно приготовить это вкусное блюдо, наша статья может оказаться полезной. Вы точно узнаете как приготовить салат с мойвой на зиму. Желаем Вам приятного чтения!";;"1";"0";"salat-s-mojvoj-na-zimu";"Узнай как приготовить салат с мойвой на зиму. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат с мойвой на зиму - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат с кальмарами";;" Традиционная кухня содержит достаточно много загадок. Довольно часто то, что писали о ней классики, при детальном разборе является не так очевидно. Традиционно считается, что понимание как приготовить салат с кальмарами присуще зрелой хозяйке. Так ли это – вопрос во многом не такой простой.<br> Мы поделимся в этой статье одним из ярких способов готовки этого блюда. Этот способ готовки нельзя считать историческим (хотя почему?). Но по насыщенности вкусом ему сложно выбрать сильного соперника в своем классе. <br> Ознакомьтесь с нашей инструкцией и будете знать как нужно готовить это вкусное блюдо, из нее вы подчерпнете о популярном блюде кое-что новое. Как минимум, Вы точно познакомитесь с тем как приготовить салат с кальмарами. Итак, устраивайтесь поудобнее, и мы начнем!";;"1";"0";"salat-s-kalmarami";"Узнай как приготовить салат с кальмарами. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат с кальмарами - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат из капусты";;" Привычная кухня содержит много секретов и даже тайн. Довольно часто то, что писали о ней классики, после внимательного прочтения является не так очевидно. Традиционно считается, что знание как приготовить салат из капусты является простым для начинающей хозяйки. Честно говоря, это вопрос довольно не простой.<br> Мы же остановимся на наиболее простом из рецептов. Это блюдо сложно считать традиционным (хотя почему?). Но по насыщенности вкусом ему сложно подобрать достойного конкурента. <br> Изучите нашу инструкцию и вы узнаете как нужно готовить это вкусное блюдо, мы думаем что из нее вы подчерпнете о популярном блюде что-то новое. Как минимум, Вы точно будете уверены в том как приготовить салат из капусты. Приятного чтения!";;"1";"0";"salat-iz-kapusty";"Узнай как приготовить салат из капусты. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат из капусты - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салаты с грибами";;" Любая национальная кулинария несет в себе достаточно много хитростей и даже тайн. Довольно часто то, что описано в классических работах, после внимательного прочтения является не так очевидно. Считается, что понимание как приготовить салаты с грибами присуще любой опытной домохозяйке. Честно говоря, это вопрос неоднозначный.<br> Мы же остановимся на самом ярком из рецептов. Это блюдо вряд ли можно называть традиционным. Но по своему вкусу ему, пожалуй, сложно выбрать достойного конкурента в своем классе. <br> Ознакомьтесь с нашей статьей и узнайте как правильно приготовить это вкусное блюдо, мы думаем что из нее вы узнаете о кулинарии и кухне кое-что новое. Как минимум, Вы точно будете уверены в том как приготовить салаты с грибами. ";;"1";"0";"salaty-s-gribami";"Узнай как приготовить салаты с грибами. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салаты с грибами - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат с креветками";;" Традиционная кулинария несет в себе достаточно много хитростей и даже тайн. Довольно часто то, что описано в классических работах, при детальном разборе становится иногда удивительным. Считается, что знание как приготовить салат с креветками является доступным для молодой домохозяйки. Скажем честно, это вопрос во многом не такой простой.<br> Мы решили поделиться с вами одним из ярких рецептов. Этот способ готовки сложно назвать выдающимся. Но по оригинальности ему, пожалуй, сложно найти сильного конкурента. <br> Ознакомьтесь с нашей статьей и узнайте как нужно готовить это вкуснейшее блюдо, мы надеемся что наша статья окажется интересной. Как минимум, Вы точно узнаете как приготовить салат с креветками. ";;"1";"0";"salat-s-krevetkami";"Узнай как приготовить салат с креветками. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат с креветками - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат с креветками и ананасом";;"Многие молодые домохозяйки не знают как приготовить салат с креветками и ананасом. Впрочем, ничего слишком невозможного в этом рецепте нет. Классическая кулинария несет в себе достаточно много загадок и даже тайн. Довольно часто то, что писали о ней классики, при подробном знакомстве с предметом является не совсем очевидно. Многие считают, что понимание как приготовить салат с креветками и ананасом является простым для каждой домохозяйки. Это вопрос во многом не очень простой.<br> Мы поделимся одним из доступных рецептов. Этот рецепт только с натяжкой можно называть традиционным (хотя почему?). Но по насыщенности вкусом ему, пожалуй, нет достойных конкурентов. <br> Прочитайте нашу инструкцию и узнайте как правильно приготовить это вкуснейшее блюдо, из нее вы узнаете о секретах готовки много нового. Как минимум, Вы точно будете знать как приготовить салат с креветками и ананасом. ";;"1";"0";"salat-s-krevetkami-i-ananasom";"Узнай как приготовить салат с креветками и ананасом. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат с креветками и ананасом - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат с креветками и авокадо";;"Довольно часто молодые домохозяйки сомневаются в том как приготовить салат с креветками и авокадо. Однако, этот вопрос не такой уж сложный. Обыденная кулинария, как оказывается, несет в себе достаточно много хитростей. Традиционно считается, что понимание как приготовить салат с креветками и авокадо присуще любой начинающей хозяйке. Честно говоря, это вопрос во многом не такой простой.<br> Мы поделимся на этой странице одним из самых простых рецептов. Это блюдо вряд ли можно называть историческим. Но по оригинальности ему сложно найти сильного конкурента в своем классе. <br> Читайте нашу статью и узнайте как нужно готовить это вкусное блюдо, наша статья будет интересной. По крайней мере, Вы точно познакомитесь с тем как приготовить салат с креветками и авокадо. Итак, устраивайтесь поудобнее, мы начинаем!";;"1";"0";"salat-s-krevetkami-i-avokado";"Узнай как приготовить салат с креветками и авокадо. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат с креветками и авокадо - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат с креветками и кукурузой";;"Как правило, молодые пользователи интернета не знают как приготовить салат с креветками и кукурузой. Между тем, этот вопрос не такой сложный как кажется. Традиционная кулинария, как оказывается, несет в себе много секретов. Традиционно считается, что понимание как приготовить салат с креветками и кукурузой присуще молодой хозяйке. Честно говоря, это вопрос во многом не простой.<br> Мы решили поделиться одним из доступных способов готовки этого блюда. Этот способ готовки сложно назвать традиционным. Но по своему вкусу ему сложно найти сильного соперника. <br> Ознакомьтесь с нашей статьей и будете знать как правильно приготовить это вкусное блюдо, мы думаем что из нее вы узнаете о секретах готовки много нового. Вы точно будете уверены в том как приготовить салат с креветками и кукурузой. Приятного аппетита!";;"1";"0";"salat-s-krevetkami-i-kukuruzoj";"Узнай как приготовить салат с креветками и кукурузой. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат с креветками и кукурузой - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат с кальмарами и креветками";;"Многие юные домохозяйки не уверены как приготовить салат с кальмарами и креветками. Однако, этот вопрос не такой сложный как кажется. Привычная кулинария, как оказывается, содержит много загадок. Даже то, что писали о ней исследователи, при детальном разборе становится иногда удивительным. Считается, что понимание как приготовить салат с кальмарами и креветками является известным для каждой домохозяйки. Это вопрос спорный.<br> Мы решили поделиться в этой статье одним из самых ярких рецептов. Это блюдо сложно назвать традиционным. Но по оригинальности ему, пожалуй, сложно найти достойного соперника в своем классе. <br> Прочитайте нашу инструкцию и узнайте как нужно готовить это вкуснейшее блюдо, из нее вы узнаете о секретах готовки кое-что новое. По крайней мере, Вы точно будете уверены в том как приготовить салат с кальмарами и креветками. Приятного чтения!";;"1";"0";"salat-s-kalmarami-i-krevetkami";"Узнай как приготовить салат с кальмарами и креветками. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат с кальмарами и креветками - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Вкусные салаты";;"Многие юные пользователи соцсетей сомневаются в том как приготовить вкусные салаты. Между тем, ничего нерешаемого в этом рецепте на самом деле, нет. Русская кулинария, как оказывается, содержит много хитростей. Традиционно считается, что понимание как приготовить вкусные салаты является присущим для любой хозяйки. Честно говоря, это вопрос во многом спорный.<br> Мы остановимся на самом ярком из рецептов. Этот рецепт нельзя называть выдающимся. Но по оригинальности ему, пожалуй, нет равных. <br> Изучите нашу инструкцию и будете знать как нужно готовить это вкуснейшее блюдо, из нее вы узнаете много нового. По крайней мере, Вы точно будете уверены в том как приготовить вкусные салаты. Итак, устраивайтесь поудобнее, мы начинаем!";;"1";"0";"vkusnye-salaty";"Узнай как приготовить вкусные салаты. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Вкусные салаты - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
